epoch,accuracy,loss
0,0.7782407402992249,0.15725933015346527
1,0.9921296238899231,0.012962756678462029
2,0.9976851940155029,0.0035035081673413515
3,0.9995370507240295,0.0011847366113215685
4,1.0,0.0003458841529209167
5,1.0,0.00018493476090952754
6,1.0,7.31764521333389e-05
7,1.0,7.294543138414156e-07
8,1.0,7.480203748855274e-06
9,1.0,1.0260254157401505e-06
10,1.0,0.0
11,1.0,0.0
12,1.0,0.0
13,1.0,0.0
14,1.0,0.0
15,1.0,0.0
16,1.0,0.0
17,1.0,0.0
18,1.0,0.0
19,1.0,0.0
20,1.0,0.0
21,1.0,0.0
22,1.0,0.0
23,1.0,0.0
24,1.0,0.0
25,1.0,0.0
26,1.0,0.0
27,1.0,0.0
28,1.0,0.0
29,1.0,0.0
30,1.0,0.0
31,1.0,0.0
32,1.0,0.0
33,1.0,0.0
34,1.0,0.0
35,1.0,0.0
36,1.0,0.0
37,1.0,0.0
38,1.0,0.0
39,1.0,0.0
